issuer_name,market_cap_usd,net_income_usd,hist_pe,hist_book_px,hist_fcf_yld,hist_ebitda_ev,hist_roe,hist_roic,hist_roa,hist_gross_profit_usd,hist_net_chg_lt_debt_usd,hist_net_debt_usd,hist_ev_usd,hist_asset_turnover,hist_capex_sales,hist_capex_depr,hist_rd_exp_usd,hist_eps_usd,return_usd,vola,beta,shares_outstanding,shares_float,top_1_shareholder_percentage,top_2_shareholder_percentage,top_3_shareholder_percentage,yeo_joh_market_cap_usd,yeo_joh_net_income_usd,yeo_joh_hist_pe,yeo_joh_hist_book_px,yeo_joh_hist_fcf_yld,yeo_joh_hist_ebitda_ev,yeo_joh_hist_roe,yeo_joh_hist_roic,yeo_joh_hist_roa,yeo_joh_hist_gross_profit_usd,yeo_joh_hist_net_chg_lt_debt_usd,yeo_joh_hist_net_debt_usd,yeo_joh_hist_ev_usd,yeo_joh_hist_asset_turnover,yeo_joh_hist_capex_sales,yeo_joh_hist_capex_depr,yeo_joh_hist_rd_exp_usd,yeo_joh_hist_eps_usd,yeo_joh_return_usd,yeo_joh_vola,yeo_joh_beta,yeo_joh_shares_outstanding,yeo_joh_shares_float,yeo_joh_top_1_shareholder_percentage,yeo_joh_top_2_shareholder_percentage,yeo_joh_top_3_shareholder_percentage,gics_sector,gics_sub_ind,issuer_cntry_domicile,cntry_of_risk,top_1_shareholder_location,top_2_shareholder_location,top_3_shareholder_location
Hokuhoku Financial Group Inc.,1324871196.0,202423732.1,7.107236847,0.326912781,-1.396208873963753,9.28902781178292,4.821041684,1.119705675,0.175941061,6051772607.966929,290022103.0,-18835575800.0,41380131392.98444,0.008232524,8.753290897872352,2.536317224203173,732479521.6482682,1.580974559,0.379898877,0.296558126,0.220400221,125370814.0,109711616,14.405,11.297,1.38,-1.4607554751296563,-0.2315415472068801,-1.2265338266756831,-1.910870427407348,-0.1471268169043621,-0.0360537514292224,-0.2282535648820246,-0.0482141264611651,-0.4931174392668263,0.0395413786395395,0.0896142214341308,-0.314244481467716,0.0044726005508713,-1.9007403143513164,0.6062131156377628,0.506342678166955,0.6619213057751105,-0.0040861950290545,0.9047705490366492,0.2731879120160158,-1.6186309062960216,-0.6362845560640887,-0.5699224597159909,-0.3046445400676764,1.3868343434376975,-0.3556204381229746,Financials,Regional Banks,Japan,JP,Japan,United States,Norway
Hokuriku Electric Power Company,1030963814.0,6569914.762,24.31298697,0.516547798,-0.478995429,8.056908694,0.309983089,0.293797244,0.050686028,2092095964.0,-305929030.0,6994673589.0,8150307914.0,0.473249489,10.40266168,1.627441604,10024348.54,0.031515398,0.208434447,0.353387535,0.345264329,210333694.0,186868672,13.075,6.206,0.578,-1.6397832250310795,-0.2719426690235483,0.2266111677523218,-1.5569251961853303,-0.1299916500518805,-0.0876907107552236,-0.3391784027651509,-0.0605376619430944,-0.5065962858456572,-0.3371466830482095,-0.1494103730072754,0.0132360507797389,-0.1900091152844693,-0.2354434610157743,0.7700544133897643,-0.294004087253688,-0.4780977928670433,-0.008313741313714,0.4588204715457996,0.7662972102938825,-1.2294122339653777,-0.3086902460524555,-0.2405466452563611,-0.4182822115283119,0.5737935980677282,-1.3920893922885855,Utilities,Electric Utilities,Japan,JP,Japan,United States,Ireland
Holcim AG,45545807177.0,3639145076.0,29.4323215,1.486260622,5.459415109,9.419632774,12.63446335,4.59797904,5.856304281,11768560014.0,-491772900.0,12517122300.0,59039799277.0,0.473293056,5.570262919,1.262119967,732479521.6482682,6.181852644,0.387331109,0.186261122,1.041407286,579124606.0,512016800,17.766,7.066,2.705,1.031813220702653,0.4346349246269645,0.4322066423799297,-0.4677466570950016,0.0362194448729264,-0.0305453059897398,-0.0389589830528913,-0.0032278941265679,0.1144379758696216,0.5494193932618614,-0.2711237616764259,0.0565656493633035,0.1071968460228347,-0.2353294482945449,0.1759490256428435,-0.7323732753993103,0.6619213057751105,0.0058521030925585,0.9229128371912376,-1.143103831060262,0.3006236894596793,0.3503553672459685,0.4151602613621608,-0.0453660349425171,0.7450766158120019,0.6828192111732521,Materials,Construction Materials,Switzerland,US,United States,Switzerland,Luxembourg
Holmen Aktiebolag,6455897784.0,416861303.7,16.78708269,1.245012684,6.010929512,10.01869212,8.226789564,6.282455496,5.71912101,6051772607.966929,-41816973.0,252219933.0,6708117717.0,0.305398737,6.641285956,2.536317224203173,0.0,2.569587879,0.008635582,0.219968635,1.171690497,117265856.0,90408352,14.333,10.988,6.342,-0.3374147109984339,-0.1885004849369885,-0.1889763117711685,-0.6670343461795393,0.0546114453804052,-0.0051982774785427,-0.1454665907452101,0.016474072250706,0.0998124771818555,0.0395413786395395,0.0177907839515828,-0.0405178076560557,-0.198523079745442,-0.7212723698559708,0.3431786849399343,0.506342678166955,-1.664630377711009,-0.0017283551565478,-0.1418991518798453,-0.6291843567323603,0.5099422363542372,-0.6781582291046514,-0.6867971489049979,-0.3106160269467422,1.348055218442801,2.141942421259141,Materials,Paper Products,Sweden,SE,Sweden,Norway,United States
Hong Kong Exchanges and Clearing Limited,38923536572.0,1563567748.0,24.67670686,6.224549546,-1.396208873963753,20.67614663,25.53892684,23.17640524,3.250845302,6051772607.966929,-28097920.0,-29492070300.0,9489446612.0,0.042223287,8.753290897872352,2.536317224203173,0.0,1.235593322,-0.313584367,0.284691061,0.527564367,1267836895.0,1266642688,11.677,2.905,2.043,0.922371884865586,0.036283216833924,0.2428072667493742,1.0252341218068033,-0.1471268169043621,0.462987416111865,0.2704458402652015,0.1862350715723857,-0.1636383012490692,0.0395413786395395,0.0260176516709211,-0.470467961736581,-0.1821140584329906,-1.737656449403684,0.6062131156377628,0.506342678166955,-1.664630377711009,-0.0049581993185478,-1.3550894169040002,0.1534338242544606,-0.7403476220284261,0.8768269102983929,1.042432762538601,-0.5461772770371743,-0.3547970493586398,0.2305721123325392,Financials,Financial Exchanges & Data,Hong Kong,HK,United States,Luxembourg,Hong Kong
Hongkong Land Holdings Limited,32604333335.41624,-422100000.0,9.355819081,0.216444572,-1.396208873963753,9.28902781178292,-1.28390165,-1.126294063,-1.004269513,981500000.0,-612000000.0,5544700000.0,41380131392.98444,0.048076935,2.38036324,3.817460317,0.0,-0.189894,-0.330634941,0.214175889,0.212539403,1102600799.2625632,1029073600,3.915,0.99,0.944,0.7988349820359714,-0.4640416622508103,-0.8856779916510527,-2.1568539988369504,-0.1471268169043621,-0.0360537514292224,-0.379235069439246,-0.0852298035780094,-0.6203994620769574,-0.4511252057004858,-0.3508155950299795,0.0017939458411284,0.0044726005508713,-1.7104656912273963,-0.6025623147054929,1.2498617449567733,-1.664630377711009,-0.0090144366864764,-1.428038838666355,-0.7116247373951646,-1.6449023002256056,0.7819192974941707,0.8952847657256392,-1.5398808706503797,-1.3723251708575046,-0.8569736750844934,Real Estate,Real Estate Operating Companies,Bermuda,HK,United States,United Kingdom,Ireland
Huber+Suhner AG,1489357756.0,84053372.21,14.55186768,2.176576625,4.872536181,11.01494873,13.21850359,13.13368573,9.881129784,354875306.4,0.0,-125030392.8,1367863766.0,1.196746789,3.29556003,2.536317224203173,62355023.03,4.681603354,-0.224014275,0.212192646,0.926891425,20200000.0,17704838,9.901,8.292,3.544,-1.3773281609660712,-0.2556952099172804,-0.3549924048702083,-0.0362065616693625,0.0170361663106745,0.0372351152658692,-0.0248866880438201,0.089749757481261,0.5429643219797531,-0.5199426015374178,0.0421531435814052,-0.0443096724716779,-0.2302192544187787,1.115608190103289,-0.3136746791219814,0.506342678166955,-0.077689409795675,0.0028501315269758,-0.9862551655585118,-0.7403828909520097,0.1013463071908933,-1.744928717644222,-1.6149318168410824,-0.7238268502766971,0.9602171891629584,1.1361425450859186,Industrials,Electrical Components & Equipment,Switzerland,CH,Switzerland,United States,Luxembourg
Huhtamaki Oyj,4252741934.0,187314584.7,14.86169157,2.039455163,5.339424253,9.70838342,9.217025749,5.966296017,3.450446552,768267458.5,-98537160.0,1434059460.0,5770367594.0,0.834008734,7.996037362,1.824542519,35134833.73,1.783439888,0.084941414,0.201229987,0.761745936,107760385.0,94410696,12.495,3.778,3.774,-0.6323325036342632,-0.234602646896143,-0.330326783564686,-0.1093248372176129,0.0322638888906511,-0.0183442467186825,-0.1214856534992991,0.0128457962938808,-0.1423093919519264,-0.4739730021420653,-0.0170655589061686,-0.0309263705818746,-0.2040665510305393,0.5498938911858481,0.5200743695479013,-0.0908437842429991,-0.2150153000998991,-0.0035880014195494,0.0995799867039048,-0.9044327705238552,-0.2156747367450221,-0.7309796314061299,-0.6607639831080951,-0.4702088591641483,-0.0493917462878913,1.2434646786758123,Materials,Paper & Plastic Packaging Products & Materials,Finland,FI,United States,Norway,Finland
Hulic Co.Ltd.,8112359977.0,674781429.3,12.58404748,1.55188351,0.529537253,6.334991937,13.03028258,4.494985612,3.942043935,1401320466.0,-141754723.0,9671265000.0,17809490277.0,0.185961574,57.62697056,2.536317224203173,0.0,0.886825031,0.348375455,0.170369544,0.309803199,767907735.0,471664864,10.015,5.955,1.149,-0.1764066168689989,-0.1373603066188881,-0.5267932984050483,-0.4188005970409473,-0.1080254050940044,-0.1587490732047851,-0.0294209160849233,-0.0044650109352949,-0.0897990715662917,-0.4072236878405472,-0.044168722641184,0.0342783397685819,-0.1332222263459151,-1.1357261353151609,2.291564821139028,0.506342678166955,-1.664630377711009,-0.0058719450071315,0.8267976310200953,-1.4165744260097466,-1.33488927463744,0.5382391497331135,0.3601267158757348,-0.7118365405850766,0.5199579414649644,-0.6064316276798103,Real Estate,Real Estate Operating Companies,Japan,JP,Japan,United States,United Kingdom
Husqvarna AB,4561477394.0,169399928.9,15.27204747,1.803782378,4.942589469,12.26281423,6.841865064,5.953634832,2.998008549,1471114558.0,786945879.0,1223876367.0,5785537127.0,0.916700691,4.488438045,2.536317224203173,732479521.6482682,0.296614662,-0.047964602,0.308725949,1.695066507,466838329.0,397970752,13.695,9.84,1.8,-0.5827599585650796,-0.2382389465309027,-0.2985329590611958,-0.2481614634543781,0.0193040324889822,0.0908442750395653,-0.1790678979286628,0.0126998784078944,-0.190663275240382,-0.4000361217495127,0.1663580291282585,-0.0326196117941892,-0.2039768242253149,0.6945255531246155,-0.0278546599825892,0.506342678166955,0.6619213057751105,-0.007518205714349,-0.3321279819040402,0.3894856749318627,1.207420898716531,0.208102264036998,0.2471641480124741,-0.3644103875109928,1.1947283398075128,0.0347768080849013,Industrials,Agricultural & Farm Machinery,Sweden,SE,Sweden,United States,Luxembourg
IA FINANCIAL CORPORATION INC,6839015565.0,588171760.0,10.1919427,1.535447268,-1.396208873963753,9.28902781178292,12.1835443,0.736216534,0.932096806,6051772607.966929,-1084421400.0,-627555000.0,6303748065.0,0.115671686,8.753290897872352,2.536317224203173,732479521.6482682,5.436694831,0.16251728,0.204526489,1.101238294,100056409.0,99693112,28.11,9.401,1.379,-0.2967506035110153,-0.154477205761282,-0.7809924925648722,-0.4308696452439383,-0.1471268169043621,-0.0360537514292224,-0.0498295620350768,-0.0538005685392495,-0.411882354386307,0.0395413786395395,-0.6687486301036457,-0.0512717605720364,-0.2009127044576173,-1.4138771333711346,0.6062131156377628,0.506342678166955,0.6619213057751105,0.0043818542741674,0.3294111988398105,-0.8541803824677758,0.3989008430029122,-0.7771978320501228,-0.6279404024079184,0.5890999433789413,1.1317877970101642,-0.3566439625265694,Financials,Life & Health Insurance,Canada,CA,Canada,United States,Norway
IAC INC.,4393870609.0,-63227000.0,78.00094718711443,0.765339489,-0.377231867,2.196284506,-1.085945324,-1.26668589,-0.618062444,3080518000.0,-26599000.0,603876000.0,5702858609.0,0.445133016,4.015654242,1.01384438,335282000.0,-1.09,-0.065887936,0.370009276,1.817437651,80061822.0,70600392,44.953,1.319,1.133,-0.6092371793523988,-0.3008370471803291,1.384159751092522,-1.1873468017426112,-0.1279596917564068,-0.3223409922922334,-0.3742298494150744,-0.0878892017693779,-0.5786892602434129,-0.2399629515379857,0.026908741430534,-0.0376406287611559,-0.2044658845425805,-0.3102184958913793,-0.1318019662319851,-1.0901641874154615,0.397993467679858,-0.0121538286580231,-0.394410019189585,0.888822504040928,1.344717399331325,-0.91537112342498,-0.8340160417597859,1.342993912891873,-1.1417708745462505,-0.6249610336753165,,Interactive Media & Services,United States of America,US,United States,Luxembourg,Norway
IAMGOLD CORPORATION,1155084277.0,127700000.0,78.00094718711443,0.51986666,-36.16964722,14.11648256,5.853099576,0.824529647,2.920526015,74300000.0,43700000.0,416500000.0,1627884277.0,0.157690109,108.0638144,4.983946488,0.0,0.258455,-0.151577657,0.495890587,0.877014946,481153584.0,453446816,23.598,3.464,3.285,-1.5586049020376516,-0.2467364384722386,1.384159751092522,-1.5513649729279704,-0.5505954576578731,0.1713349553227693,-0.2031081515138861,-0.0524957052508262,-0.1989468933000746,-0.5538001658865329,0.0498122738702214,-0.0391696216355324,-0.2286650591503705,-1.2442063012894349,2.784783578275048,1.722268052233495,-1.664630377711009,-0.0076301509219602,-0.7057082406884196,1.5857730729940551,0.0095415240309298,0.2279706834754342,0.3338233259771204,0.33586349767156,-0.1523308413167417,1.007410932302344,Materials,Gold,Canada,BF,United States,Luxembourg,Canada
IBIDEN CO.LTD.,7360847996.0,275972478.8,28.13458251,2.327604877,-5.129732051,9.810860628,8.766891679,5.4212032,4.505994432,793618298.5,338578631.0,-176721972.0,7228306517.0,0.461126422,30.75993974,2.536317224203173,143045290.1,1.976022662,0.329410976,0.439828145,1.011221811,140860557.0,120514728,14.481,9.939,2.467,-0.2449073030425191,-0.2167038097774753,0.3842420334111143,0.0387034735610134,-0.2058643673256357,-0.0140067357929462,-0.1323824576294719,0.0065185173208178,-0.029593354052437,-0.4712325674951783,0.097250321188771,-0.0450179108181616,-0.1954506543263524,-0.2673894939878554,1.761525352562411,0.506342678166955,0.1425633275628427,-0.0031220494327325,0.7790690814951448,1.3190304894367406,0.2495702596812153,-0.5630555301157566,-0.5126663976611089,-0.2983625297281153,1.2085719666626071,0.5319596739812543,Information Technology,Electronic Components,Japan,JP,Japan,United States,Luxembourg
ICL GROUP LTD,5908020843.0,911000000.0,6.33607837,1.043033371,11.01825528,24.91820809,16.60287953,12.02714719,7.966072053,2992000000.0,-306000000.0,2107000000.0,8259020843.0,0.689489332,9.346861129,2.536317224203173,69000000.0,0.72,-0.375251183,0.311045283,1.094102089,1289471375.0,720458176,6.347,4.294,1.78,-0.399999970636207,-0.0908967447755266,-1.370567695028205,-0.8622379850166707,0.2348332959524992,0.656210012297285,0.0565079195747792,0.0784589520310236,0.3391922591565787,-0.2485512758932651,-0.1494564231701477,-0.0255254685127146,-0.1893678303794081,0.2690460505747125,0.6685779703079717,0.506342678166955,-0.052233415792207,-0.0063229711113569,-1.6230582571279972,0.4109415461433797,0.3873764014447648,0.8883589890101556,0.6473263032704537,-1.1522143232900448,0.1059908719447807,0.0177825925426632,Materials,Fertilizers & Agricultural Chemicals,Israel,IL,United States,Israel,Norway
IDEX CORPORATION,16158908918.0,617500000.0,28.80155758,4.770674265,3.212208474,5.401816955,19.95185706,12.48447478,11.69263979,1455800000.0,136800000.0,876000000.0,17035008918.0,0.624055594,4.120520678,2.442446043,732479521.6482682,8.16,-0.07161185,0.201977559,0.851726631,75625539.0,75460200,46.045,4.378,2.405,0.307850574683675,-0.1486753889582794,0.4092065105139631,0.784695944332274,-0.0347783135462973,-0.1966369454654041,0.1368325741283463,0.0831457814773822,0.7355469139387767,-0.4016108822622578,0.0651580756498282,-0.0354310688853286,-0.1377642199042408,0.1282726267557953,-0.1078105111890186,0.4374745281135686,0.6619213057751105,0.0095921566790848,-0.4145068101173056,-0.8929657810043284,-0.0382587528322027,-0.950526079000206,-0.7946209185694018,1.3846169221363236,0.1298522762767059,0.4906642961287155,Industrials,Industrial Machinery & Supplies & Components,United States of America,US,United States,Luxembourg,Ireland
IDEXX LABORATORIES INC.,43272428293.0,822728000.0,53.16632653,33.3595549,1.545426316,2.740015262,92.78507009,40.4583596,28.73420646,2148730000.0,-141549000.0,714334000.0,43986762293.0,1.253099859,4.189168097,2.536317224203173,182557000.0,9.91,0.078848742,0.298321053,1.690786093,83051702.0,82253024,41.461,5.88,2.861,0.9961607792562878,-0.108225704597564,1.0290473438928334,2.0392716645685875,-0.0822347384251875,-0.3016187381082912,1.8589195441381028,0.3367585308147761,2.5420211883379578,-0.3314925316911612,-0.0440389099563652,-0.0367424156536188,0.0196535678791294,1.18966237837326,-0.0924058830557215,0.506342678166955,0.2124906871521986,0.0127424060437824,0.0808883880507978,0.2904350231372742,1.2024683443357282,-0.8927224835308735,-0.7433563461788955,1.20504290926305,0.5034965587948915,0.775680533551394,Health Care,Health Care Equipment,United States of America,US,United States,United Kingdom,Luxembourg
IDP EDUCATION LIMITED,3632888760.0,99969428.2,37.16216216,10.64012129,2.314553655,4.946716504,30.53333265,20.08857795,13.45144782,6051772607.966929,38936781.0,108663352.2,3741734843.0,0.889314766,3.966327059,1.050663645,0.0,0.359165956,-0.401646801,0.3572102,0.772870264,278336211.0,240189120,19.303,7.02,1.798,-0.7438509908041621,-0.2524190496633389,0.6747248952549457,1.4402467230519451,-0.061004662119493,-0.214933966187394,0.3895452616250704,0.1575248440463307,0.92239058500384,0.0395413786395395,0.049006048582287,-0.041705932402564,-0.2160846166327024,0.6477991320566249,-0.1432851388011112,-1.0333743498816703,-1.664630377711009,-0.0073363766442724,-1.74124570824534,0.7952575160795695,-0.1930923311429155,-0.1287853605946578,-0.0812695101449608,0.0623824412243998,0.7363847550909046,0.0330837841159135,Consumer Discretionary,Education Services,,AU,Australia,United States,Norway
IG GROUP HOLDINGS PLC,3394191679.0,375688074.7,8.492991462,1.453024419,7.788603103,21.56181275,15.74475824,14.19011263,10.57776226,1201705881.0,4523930.0,-887438400.0,2506753279.0,0.343969279,1.288947529,2.536317224203173,732479521.6482682,0.926155417,-0.032400652,0.233126581,1.06743698,382370890.0,366843872,12.83,9.503,3.981,-0.79199812828054,-0.1967180702774223,-1.004910723667475,-0.4933320777535804,0.1160557300680853,0.5030608448971748,0.0358927768133984,0.100379633005767,0.6170418710533595,-0.4279438744312854,0.043013966584041,-0.0549099111107816,-0.2234247211398867,-0.6006898936725659,-1.093424457251659,0.506342678166955,0.6619213057751105,-0.0057670145257003,-0.2788411531470761,-0.4502179593526368,0.3438458676971409,0.0773446125494384,0.1934555604380317,-0.4400299022719446,1.1466440439389192,1.3350077640834102,Financials,Investment Banking & Brokerage,United Kingdom,GB,United States,United Kingdom,Luxembourg
IGM FINANCIAL INC,6423325342.0,707586203.1,11.26262142,1.360962438,7.205494083,9.28902781178292,15.5672259,6.788075803,5.183383236,6051772607.966929,642023606.4,1946482914.0,8412797250.0,0.172264363,0.879130237,2.536317224203173,732479521.6482682,2.974235508,-0.07954052,0.190339904,1.216437714,238131738.0,97167408,3.516,3.506,0.438,-0.340983316427544,-0.1308894668813974,-0.6598726230491538,-0.5671894844508346,0.0955583223136571,-0.0360537514292224,0.0316259777864932,0.0222177615441144,0.0426808996377175,0.0395413786395395,0.1442350194275091,-0.0268113299649562,-0.1884608327746469,-1.1877375122422578,-1.3519763105547205,0.506342678166955,0.6619213057751105,-0.0008099250334759,-0.4425097243794133,-1.0763198938697347,0.5780029795557089,-0.2291957464258757,-0.643426303171032,-1.6157779932228882,-0.1381524327584086,-1.6365836315186613,Financials,Asset Management & Custody Banks,Canada,CA,United States,Canada,Norway
