issuer_name,market_cap_usd,net_income_usd,hist_pe,hist_book_px,hist_fcf_yld,hist_ebitda_ev,hist_roe,hist_roic,hist_roa,hist_gross_profit_usd,hist_net_chg_lt_debt_usd,hist_net_debt_usd,hist_ev_usd,hist_asset_turnover,hist_capex_sales,hist_capex_depr,hist_rd_exp_usd,hist_eps_usd,return_usd,vola,beta,shares_outstanding,shares_float,top_1_shareholder_percentage,top_2_shareholder_percentage,top_3_shareholder_percentage,yeo_joh_market_cap_usd,yeo_joh_net_income_usd,yeo_joh_hist_pe,yeo_joh_hist_book_px,yeo_joh_hist_fcf_yld,yeo_joh_hist_ebitda_ev,yeo_joh_hist_roe,yeo_joh_hist_roic,yeo_joh_hist_roa,yeo_joh_hist_gross_profit_usd,yeo_joh_hist_net_chg_lt_debt_usd,yeo_joh_hist_net_debt_usd,yeo_joh_hist_ev_usd,yeo_joh_hist_asset_turnover,yeo_joh_hist_capex_sales,yeo_joh_hist_capex_depr,yeo_joh_hist_rd_exp_usd,yeo_joh_hist_eps_usd,yeo_joh_return_usd,yeo_joh_vola,yeo_joh_beta,yeo_joh_shares_outstanding,yeo_joh_shares_float,yeo_joh_top_1_shareholder_percentage,yeo_joh_top_2_shareholder_percentage,yeo_joh_top_3_shareholder_percentage,issuer_cntry_domicile_name,cntry_of_risk,gics_sector,gics_sub_ind,top_1_shareholder_location,top_2_shareholder_location,top_3_shareholder_location
OTIS WORLDWIDE CORPORATION,36833294070.0,1380000000.0,26.36898234,8.731296787131765,3.166548318,5.446277386,13.815465042021229,54.72100552,13.98743158,4085000000.0,331000000.0,6064000000.0,43075294070.0,1.421852828,0.926717993,1.06557377,145000000.0,3.34,0.129098984,0.183634341,1.04876605,409258823.0,408861696,38.41,5.574,3.363,0.8852097224883217,0.0004687445012316,0.4076974411846534,1.3057307011584274,-0.0013307360241543,-0.1733241600076626,-0.0118290125223721,0.4528820178482416,0.9798358767382572,-0.1834016342270319,0.0953489360764357,0.0057052446451836,0.0036122734610634,1.3912725385770357,-1.3012083452949632,-0.6644890991285874,0.2820609686612,0.0004721864171756,0.2322063879842707,-1.1864259203153622,0.3123683420092379,0.1224701878424812,0.2655164039507528,1.077831080876417,0.4344334669041118,1.047117004436545,United States of America,US,Industrials,Industrial Machinery & Supplies & Components,United States,United Kingdom,Luxembourg
OTSUKA CORPORATION,7879798360.0,313120262.5,26.22793086,3.531054503,6.119904724,7.184882863,13.71117108,13.42494562,8.35972744,1446686576.0,10785429.0,-1479641784.0,6424980913.0,1.846235158,0.30952746,1.4468980509407894,10334454.28,0.825782755,0.296308177,0.218589809,0.46234934,380004240.0,215957376,11.393,7.518,1.966,-0.194961597547751,-0.2094164059572081,0.4019495893218548,0.5133559017810373,0.0915999181359029,-0.1025316358208418,-0.0143388600839615,0.0934750473367511,0.3819790276957727,-0.4384945580941645,0.0434713815162566,-0.0634375471946416,-0.2107151729327847,1.8101722595167744,-1.8592858672627848,-0.1308771452240736,-0.3452457557249176,-0.0055644116203144,0.6942213968325509,-0.6486459973857689,-0.9056295780972068,0.0740006237912919,-0.1484637940708015,-0.5733570012226176,0.8279552950651382,0.170569332892204,Japan,JP,Information Technology,IT Consulting & Other Services,Japan,United States,Luxembourg
OVERSEA-CHINESE BANKING CORPORATION LIMITED,42999648229.0,4960864454.0,8.586226273,1.136884322,-46.94479012629586,5.8362933334500005,13.47264781,7.495587738,1.164524468,9672143655.485714,-2030264000.0,-33720823800.0,71009529083.70897,0.023101178,4.880788666897561,1.644917489,394648348.61,1.104319502,0.030691622,0.117795941,0.310333254,4494503013.0,3830806784,7.727,2.457,2.218,0.992913168921797,0.6853030513856492,-0.950204292882428,-0.7526733222994894,-0.6072083036605641,-0.1575794895692462,-0.020079898221094,0.030933114817832,-0.3857679321689127,0.3185944734361393,-1.320036153475863,-0.5329125082386962,0.1657980726069717,-1.8158845388502491,0.1131926441701539,0.0868720006702609,0.5850939759919512,-0.0048264349219484,-0.0704023164980246,-2.493694155796998,-1.3326241675570394,1.7591040966427127,1.8602755971798444,-0.9714994531253858,-0.5390560259788818,0.3605793604084912,Singapore,SG,Financials,Diversified Banks,United States,Ireland,United Kingdom
OVINTIV INC.,11876713014.0,2564000000.0,4.744170704,1.243363484,6.532046357,23.15763446,31.84697553,19.85649374,14.96177861,3268000000.0,2271000000.0,7076000000.0,18952713014.0,0.637742895,22.3442218,3.332623355095238,0.0,10.218302,-0.086516999,0.402823451,1.318358622,272902413.0,271805056,43.08,1.393,1.11,0.093695935389961,0.2289727164275299,-1.774804117375434,-0.6510494063563704,0.1053840952538054,0.5940475397930022,0.4193382440378861,0.156104243543366,1.0832061660041865,-0.260373398085818,0.3861214175676331,0.0136854564195613,-0.1371168245196685,0.1639691668060744,1.5164205268037534,1.1488640501107985,-1.6387458146997609,0.0137517666816704,-0.4673082389063361,1.105646451447535,0.7256577522739486,-0.1408160709486005,-0.0012674206398796,1.269954651991648,-1.0944091086064438,-0.6518837652740649,United States of America,US,Energy,Oil & Gas Exploration & Production,United States,Canada,Japan
OWENS CORNING,13595202019.0,1189000000.0,12.78610551,2.663865426,7.517632579,14.43565981,24.40225757,14.65375802,10.91326296,2638000000.0,38000000.0,1895000000.0,15510202019.0,0.88646168,5.487678608,1.4571797651261262,118000000.0,13.07,0.699283488,0.288702242,1.627773989,88874956.0,88089592,37.735,5.229,1.772,0.1885709119668036,-0.036716532549531,-0.4336319379973971,0.2149623634921053,0.1390302603508175,0.2054828470329895,0.2418796932199142,0.1057800936999913,0.6534409203993835,-0.3207683730074176,0.0481730308696156,-0.0274122673525521,-0.1572869999468515,0.6455245148689082,0.2248476274680253,-0.1187289755975022,0.2246435904684871,0.0186108543214603,1.613014476814665,0.194014244669125,1.1274377435280512,-0.850294295651899,-0.7017626293726895,1.0487586412632306,0.3526294629656945,0.0109448243580955,United States of America,US,Industrials,Building Products,United States,Luxembourg,Ireland
Odakyu Electric Railway Co.Ltd.,5620581172.0,409440549.6,33.92329318,1.986142931,0.749497575,6.206806088,14.8365727,2.532647011,4.408865723,852826860.7,-484346199.0,3714628386.0,9342899815.0,0.3117354,14.03236936,1.4571797651261262,2480845.969,1.126765623,0.19723064,0.243195888,0.384866811,368497717.0,334544256,16.317,5.362,1.566,-0.4333722816799538,-0.1901540891532034,0.6695021412062914,-0.1133878746520732,-0.0668532484054271,-0.142546276401839,0.0127311939625044,-0.0281845720490911,-0.0388813840294033,-0.4999024513918254,-0.2668746245396038,-0.0128962755014831,-0.1935152897384865,-0.691740720020574,1.1049728230049654,-0.1187289755975022,-0.6014740241615285,-0.0047680111438652,0.4276714374293661,-0.3209225536642081,-1.115455233164119,0.0539431803636394,0.1335506599445403,-0.1527799415761424,0.3846865286437599,-0.1735260545278543,Japan,JP,Industrials,Rail Transportation,Japan,United States,Norway
Oersted A/S,23043790209.0,-2922119808.0,52.396937212845366,2.765664474,3.662881244,-2.216347497,-46.52407013,-11.92466582,-6.302780957,4561518655.0,2770075700.0,6223602000.0,32253274809.0,0.31103412,34.92063492,2.2833998818970587,8387949.2853802815,-7.117106399,-0.365274768,0.530099765,1.263894872,420381080.0,178626704,4.715,3.283,2.541,0.5580737685414608,-1.648286097841115,1.0845497568304066,0.2557775643049624,0.0134725570028797,-0.4508397402849317,-1.5602912639542057,-0.3367103286038689,-1.1943027551225045,-0.1390874144914423,0.4588414333482501,0.0069649095237842,-0.0594172836428371,-0.6939618627926438,1.889457101455299,0.6138229336498979,-0.3858847345601154,-0.0389553589744778,-1.5789323302833482,1.720781542554569,0.6475004824951459,0.1400253389403188,-0.2682719059430595,-1.3998648475288682,-0.2149890348040809,0.5801315983379913,Denmark,DK,Utilities,Multi-Utilities,United States,Norway,Luxembourg
Oji Holdings Corporation,3919997929.0,362008793.9,10.09009009,0.554475597,4.299369585,12.55620333,5.086539675,3.007978923,2.140037594,2454386016.0,198162962.0,4561500369.0,8672851168.0,0.731677391,5.629017522,8.922920948264368,68252111.2,0.365203604,-0.026269487,0.214210462,0.19413092,1014381817.0,902393728,15.948,8.206,1.413,-0.6883405160965405,-0.1996259981397224,-0.7366149300884378,-1.501906565461395,0.0329806043149106,0.1240394669869604,-0.2230090841389927,-0.0220582864016008,-0.2812799434606078,-0.3385763507543413,0.0743374998602645,-0.0061768299239077,-0.1974607363080897,0.3594635949859783,0.249090914567634,2.115896686855283,0.0796545482107994,-0.0068475558793004,-0.25805314748859,-0.7111230629174355,-1.7062981860110409,0.7261150116474252,0.8034450182655674,-0.1811366733832938,0.9460732778775588,-0.3221234918441678,Japan,JP,Materials,Paper Products,Japan,United States,United Kingdom
Open House Group Co.LTD.,3720193059.0,663842649.6,5.984540365,1.319863535,1.398870144,18.26927965,24.39366957,10.27560489,8.256190349,1574738614.0,54858671.0,1161349281.0,5308609284.0,1.030103478,0.555601994,1.5663167668983051,0.0,5.507766522,-0.157130645,0.289004579,0.458305024,120588100.0,73973888,9.846,6.812,2.423,-0.7254173330874432,-0.1396944868124157,-1.4458187724696967,-0.5827949011232277,-0.0505356868237458,0.3743246798333516,0.2416745952703302,0.0610048852358591,0.3709643883666934,-0.4255496210128108,0.051012802751687,-0.0333118502033781,-0.2173104194481149,0.8778383578792222,-1.6057162132373255,0.0043631739527062,-1.6387458146997609,0.0049937124616336,-0.7266519650343075,0.1970876790547063,-0.9162119015782128,-0.6601029831908215,-0.805815088439985,-0.7296431659963867,0.6964538128923534,0.5027432893270832,Japan,JP,Consumer Discretionary,Homebuilding,Japan,United States,United Kingdom
Open Text Corporation,11943324568.0,348209000.0,22.14706042,2.972557565,2.836909886,7.3028056,8.858207348,5.081162704,2.615068685,3593123000.0,4401323000.0,8123616000.0,20068314568.0,0.379886586,2.472079461,1.053666223,804826000.0,1.29,0.358743176,0.262173286,1.509365379,271564354.0,265254512,20.738,18.333,1.458,0.0976245115289332,-0.2023865383668721,0.21696858067156,0.3333984591336756,-0.0109468626094803,-0.0976767287177374,-0.1314397999462926,0.0033155689456485,-0.2304667305713333,-0.2295782894910915,0.6935733677059787,0.0219304738503193,-0.1305866528369932,-0.4849763435160199,-0.5200752355595089,-0.6842593326728555,0.8272581487727778,-0.0043474183201261,0.852627349994645,-0.0929203292533588,0.9815172644377608,-0.1439863414813722,-0.016984400567422,0.1579246201262533,2.077346608319132,-0.2772993200874781,Canada,CA,Information Technology,Application Software,Canada,United States,Norway
Orion Oyj,6568487838.0,184965142.9,33.75529416,7.172880235,0.074402961,4.425358704,19.11594283,14.78944243,11.78391618,682192455.5,-6725060.0,129580500.0,6698068338.0,0.791264118,6.079105761,1.632794457,134986108.9,1.31922864,-0.096838534,0.263408015,0.551136145,107782896.0,101819864,11.396,4.38,2.831,-0.3233216915986323,-0.2352518778121974,0.6644959983712311,1.1573854816779952,-0.0823896170577227,-0.2141159799337586,0.1154330177541338,0.1071277785839777,0.7459228346228193,-0.5181077690239029,0.0378178224853138,-0.0417191282768879,-0.2091032422083285,0.4744950443674658,0.3224189312263364,0.0744596494705347,0.2619375415486459,-0.0042728705528855,-0.50426921939465,-0.0787731700825207,-0.6827072240476136,-0.7303117669191866,-0.6145584210401435,-0.573067617198044,0.1304158856024831,0.7581672321209246,Finland,FI,Health Care,Pharmaceuticals,United States,Finland,Norway
Orron Energy AB,196729311.9,-16772976.95,52.396937212845366,0.540504314,5.25465779,1.45370706,-4.621477801,-2.523150426,-3.458729863,19995162.41,57456540.0,72141960.0,271198431.9,0.068835804,0.319914637,0.008743516,8387949.2853802815,-0.066316198,-0.630003483,0.485526492,2.052975234,285924614.0,180908608,3.661,2.341,0.713,-2.8334656580448163,-0.2806512940467787,1.0845497568304066,-1.5254735585647652,0.0632548923247881,-0.3282894452016425,-0.4654102746295239,-0.1121071754868635,-0.8851456292330998,-0.5948038694456248,0.0514473051521057,-0.0421980901901922,-0.2472855540142821,-1.6040735578243122,-1.8474820307053823,-4.16746752829328,-0.3858847345601154,-0.0081478905367034,-2.850539816179444,1.5397631040345796,1.5868513853277215,-0.1107224857286854,-0.2603045171367719,-1.5876710170885062,-0.5906394609617679,-1.1792411432119514,Sweden,SE,Utilities,Renewable Electricity,Sweden,United States,Luxembourg
Otsuka Holdings Co. Ltd.,21794876451.0,1332012356.0,14.12361982,1.26216373,5.108314349,10.77003314,7.728073892,6.558941838,5.592132502,9830503600.0,-229309812.0,-2351672559.0,19729269405.0,0.590688751,3.996752366,1.8303580760084035,2142628777.0,2.454450922,0.247518932,0.208222931,0.125006681,557835617.0,428206816,16.865,10.807,1.209,0.5191275211723626,-0.0088629833995703,-0.3102639472038209,-0.6339248700490672,0.0585446770654773,0.0475838749888415,-0.1588147491891342,0.0204154185625493,0.0872987111285053,0.3323996076540548,-0.1006003060110266,-0.0757973927120203,-0.1325709512943364,0.0588008296910014,-0.0763276992197692,0.2637975889197567,1.2005655403850617,-0.0015229292017372,0.5654223015083726,-0.7987080836771256,-1.9524250938227363,0.3262634304404879,0.2961724287374326,-0.1114403267038998,1.3248760093325969,-0.538356280351833,Japan,JP,Health Care,Pharmaceuticals,Japan,United States,Norway
Outokumpu Oyj,1966463877.0,481635562.7,3.90561224,0.416626716,12.92829533,27.24374681,10.87664295,10.26575225,6.817838246,652504055.0,-111235000.0,-12693600.0,1953770277.0,1.11005291,1.961051341,8.922920948264368,174493868.54065874,1.078607358,-0.196909222,0.308380016,1.207906753,456874448.0,366595200,9.177,2.304,1.972,-1.1784749938821215,-0.1757807486865072,-2.053949629526432,-1.750936006706774,0.3379686691155798,0.7808889094116874,-0.0826548059742711,0.0609009006121915,0.2178749726128317,-0.5213101046572107,-0.0256543298739841,-0.0429764826482462,-0.2372086566654107,0.9955497197948748,-0.7232949388651208,2.115896686855283,0.335042775562889,-0.0048935417401574,-0.8794162700075738,0.3855401023379586,0.5644971031963213,0.194633964514614,0.1935212717362276,-0.8021075548568707,-0.6074677191182675,0.1753099896675776,Finland,FI,Materials,Steel,United States,Finland,Luxembourg
PACCAR INC,53360901000.0,4600800000.0,11.64041096,3.360512192,6.54898244,14.23081021,31.67951415,16.93679679,12.41799811,7141900000.0,8030100000.0,-8659300000.0,44701601000.0,0.948122037,3.594060477,3.042168675,410900000.0,8.78,0.472245827,0.216489872,1.039179085,523300000.0,513667296,34.231,1.569,1.157,1.142909701336991,0.617122925805131,-0.552199956961027,0.462428863584477,0.1059542474318636,0.1965600963548977,0.4153532634754833,0.1281885450494734,0.8132542830635702,0.0953328880861916,1.2055420633027978,-0.166404520620748,0.0130728514587751,0.7487693566611838,-0.1762329074829144,1.0278988829989013,0.5981910934684422,0.0111914746031235,1.1240175424081478,-0.6784399488256777,0.2963492380249062,0.2840276564512515,0.4177415318670541,0.8918335943966874,-0.9873688542920558,-0.5972273272403975,United States of America,US,Industrials,Construction Machinery & Heavy Transportation Equipment,United States,Ireland,Norway
PACIFIC BASIN SHIPPING LIMITED,1541964694.0,322067000.0,4.979622799,0.846327065,19.91955023,30.94711649,16.69474031,13.66285679,11.92778009,324198000.0,-154314000.0,202899000.0,1744863694.0,1.002496165,9.566024673,1.230532719,0.0,0.061983,-0.021532287,0.440916924,0.1864851,5263823056.0,5236581888,29.089,5.021,4.939,-1.3518848295793968,-0.2076224576822352,-1.7057130105077771,-1.0778830125593897,0.6220460135799409,0.9523796537233222,0.0573685193469245,0.0958718947154337,0.7612009059385992,-0.5576724445083916,-0.052767943802858,-0.0411118549495906,-0.2384537908750684,0.835365574699997,0.7515341387401591,-0.4118143920377303,-1.6387458146997609,-0.0077487445293816,-0.2420702511648609,1.3237517009574629,-1.7325765424786796,1.871983610057468,2.102141437811056,0.6403462073144793,0.3011056363821476,1.7074504638248271,Hong Kong,HK,Industrials,Marine Transportation,United States,Canada,Luxembourg
PACKAGING CORPORATION OF AMERICA,15152779894.0,765200000.0,19.44557063,2.14855733201676,4.517164253222857,11.659291382926137,11.598725483130435,6.357370344497297,5.302985619365591,1698900000.0,58602555.87026738,2851017392.5521607,18879939053.258244,0.7193981228494624,6.019942582,8.922920948264368,174493868.54065874,8.480447,0.262284388,0.235751276,0.954326462,89624297.0,88090120,46.739,3.846,1.994,0.2646489467747738,-0.1197155968323174,0.069742355207743,-0.0241940866165191,0.0397819295234654,0.0855253120109263,-0.0652317752051159,0.0181216605851437,0.0564771619318375,-0.4130777089714135,0.0516387518764589,-0.0197698309429895,-0.1375429073688823,0.3349291586770678,0.3130980105291159,2.115896686855283,0.335042775562889,0.0106473204705996,0.6048885785127636,-0.4160645439826633,0.1500430258124475,-0.8450887537472843,-0.7017590378684674,1.4107181815786676,-0.0279862663621047,0.1925971252172425,United States of America,US,Materials,Paper & Plastic Packaging Products & Materials,United States,Luxembourg,United Kingdom
PALADIN ENERGY LTD,2458301439.0,-10572000.0,16.681970888355554,6.025017966,-0.511519849,-0.6412405,-2.576648091,-4.689523068,-2.216256953,9158981435.991465,10892000.0,-36147000.0,2349664439.0,0.0,16.257570806326314,0.965668371,0.0,-0.04,0.355218578,0.545901743,1.114278202,298337553.0,289825056,23.555,8.4,8.338,-1.01957935237797,-0.2779919843532993,-0.1092388205237075,1.014603482882778,-0.0943694245673315,-0.401357267979416,-0.4131948928299906,-0.1590245190355834,-0.7503920936592611,0.2737341425657678,0.043490301525392,-0.0432899814497886,-0.2348517537899501,-1.929024690359591,1.2374762116736742,-0.8376000358110338,-1.6387458146997609,-0.0080650515850749,0.8438669187582876,1.777847652131042,0.4192216323560431,-0.0832431303856611,0.0402086942465641,0.3332987509700864,0.9777962120414307,2.6161171440233213,Australia,AU,Energy,Coal & Consumable Fuels,United States,Canada,Australia
PALANTIR TECHNOLOGIES INC.,36426062037.0,147312000.0,324.8277869,11.41484737,1.418388845,0.206514274,5.283190744,1.080461829,3.921913163,1698509000.0,-20836000.0,-3047303000.0,33460641037.0,0.565818612,0.713880391,0.499802346,377385000.0,0.06,1.271370421,0.68894602,3.048036478,2069437665.0,1932517120,20.708,1.036,0.918,0.8774689695909179,-0.2429062395636818,2.3865321263389787,1.486875510888888,-0.0500279962911899,-0.3730015274352241,-0.2182182933649161,-0.0479819109909342,-0.0908502783038594,-0.4131168682392528,0.0296492906182997,-0.0857029865440401,-0.0523781642703189,0.0010787947082002,-1.4663826743879378,-1.94028143878086,0.5706606299168349,-0.0077548244276534,2.617719360102684,2.167493044581487,2.3910928821808914,1.2140963050598654,1.3477038492957534,0.1559732593631663,-1.337903768452893,-0.8909480470737948,United States of America,US,Information Technology,Application Software,United States,Ireland,Norway
PALO ALTO NETWORKS INC.,109059000000.0,613900000.0,190.8334405,49.99110481,2.800124833,0.826732714,45.83908904,9.970520063,4.488836405,5286800000.0,-7300000.0,-4660200000.0,104399000000.0,0.527005042,1.991009241,0.813492063,1641700000.0,2.0,1.194315803,0.382689071,1.192739573,315300000.0,311398784,30.327,2.442,1.739,1.637747005282591,-0.1495620199690436,2.071506100860596,2.1255769835074907,-0.0120086913171848,-0.3511194144330569,0.7514086758951787,0.057777252271805,-0.0303491761669822,-0.0723304466567285,0.0374925193934476,-0.1087781015057083,0.3590123409002793,-0.0921471696316247,-0.7102758705418464,-1.1369683144164056,1.0940825138497303,-0.0025932520380848,2.497137205359925,0.975627038856825,0.5415269452550968,-0.0474240465967671,0.0868039329968276,0.7034998546951171,-0.545628649229045,-0.0175069042832157,United States of America,US,Information Technology,Systems Software,United States,Luxembourg,United Kingdom
PARAMOUNT GLOBAL,9135512229.0,-1101000000.0,14.36562834,0.407947311,-1.688323939,-0.967059058,-4.94709173,-1.444936043,-1.967353722,9790000000.0,-172000000.0,15168000000.0,24817512229.0,0.538654659,1.137833803,1.183650153065574,1437386306.9417562,-1.78,-0.381670451,0.582833498,2.261007076,610703513.0,482230176,30.177,1.503,0.874,-0.0908202209072648,-0.7809727736293535,-0.2894359171696049,-1.7679460868513552,-0.1156679159564443,-0.4118556822135171,-0.4737527822193439,-0.0905211219283386,-0.7234279586995837,0.3288703710949766,-0.0639844204945098,0.0770680856723185,-0.1028166955288309,-0.0637516615702027,-1.1573307636417556,-0.4798380770514671,1.0423601046786086,-0.0143317609357499,-1.6516086416186884,1.8986727444199407,1.7816097494631562,0.3862674249655575,0.375386638043189,0.6959423458211558,-1.0266298290657403,-0.9496884684979686,United States of America,US,Communication Services,Broadcasting,United States,Ireland,United Kingdom
